Date,AUD/USD,GBP/USD,CAD/USD,NLG/USD,FRF/USD,DEM/USD,JPY/USD,CHF/USD
1982-11-30,1.043950308,0.612745098,1.2373,2.7215,6.973,2.465,249.2,2.1175
1982-12-01,1.042752868,0.61406202,1.2393,2.717,6.97,2.4665,248.6,2.111
1982-12-02,1.039825309,0.611060189,1.2407,2.696,6.921,2.448,248.1,2.0975
1982-12-03,1.038853106,0.609384522,1.2359,2.677,6.8825,2.426,246.6,2.076
1982-12-06,1.036376827,0.617283951,1.2411,2.677,6.87,2.4285,245.1,2.0695
1982-12-07,1.036806636,0.612745098,1.2447,2.673,6.875,2.425,242.75,2.059
1982-12-08,1.036162056,0.61462815,1.241,2.674,6.9025,2.4335,242.15,2.066
1982-12-09,1.039284972,0.620347395,1.2387,2.7,6.965,2.459,245.7,2.0935
1982-12-10,1.038098204,0.621118012,1.235,2.703,6.95,2.4525,244.25,2.083
1982-12-13,1.042535446,0.622277536,1.2371,2.73,7.015,2.478,247.3,2.119
1982-12-14,1.040474456,0.618620476,1.2366,2.684,6.9175,2.439,244.3,2.08
1982-12-15,1.039068994,0.619578686,1.2381,2.702,6.956,2.451,244.95,2.092
1982-12-16,1.03626943,0.617283951,1.2396,2.666,6.853,2.4165,243.3,2.055
1982-12-17,1.036484245,0.625,1.237,2.672,6.865,2.4205,244.15,2.049
1982-12-20,1.033912324,0.620925179,1.2361,2.67,6.84,2.4175,244.45,2.036
1982-12-21,1.031140441,0.623247117,1.2374,2.6665,6.815,2.407,242.1,2.021
1982-12-22,1.029018317,0.622277536,1.2376,2.658,6.8175,2.405,240.5,2.019
1982-12-23,1.029124215,0.626959248,1.2388,2.652,6.805,2.3955,238.1,2.01
1982-12-24,1.026694045,0.625,1.2408,2.64,6.78,2.39,238.1,2.001
1982-12-27,1.025956705,0.62305296,1.243,2.633,6.7475,2.3815,237.5,2.001
1982-12-28,1.019887812,0.617665225,1.242,2.63,6.71,2.3705,234.65,1.999
1982-12-29,1.01822625,0.61462815,1.2395,2.626,6.725,2.373,232.8,1.995
1982-12-30,1.019367992,0.618620476,1.2356,2.635,6.7375,2.382,234.5,2.0125
1982-12-31,1.020408163,0.618046972,1.2297,2.625,6.74,2.378,234.7,2.0075
1983-01-03,1.016260163,0.615953188,1.23,2.6235,6.726,2.374,232,1.994
1983-01-04,1.01502233,0.616903146,1.2298,2.614,6.6925,2.3655,229.8,1.989
1983-01-05,1.012658228,0.616903146,1.2297,2.5975,6.661,2.349,229.1,1.9575
1983-01-06,1.013581999,0.622471211,1.2313,2.599,6.6606,2.3495,229.8,1.96
1983-01-07,1.012555691,0.621118012,1.2267,2.582,6.635,2.3383,229.1,1.936
1983-01-10,1.01061142,0.629128657,1.2253,2.577,6.606,2.3315,226.75,1.9175
1983-01-11,1.01061142,0.631313131,1.2231,2.5865,6.643,2.3445,228.8,1.936
1983-01-12,1.011122346,0.634920635,1.223,2.605,6.698,2.3605,230.55,1.946
1983-01-13,1.009591116,0.633713561,1.2194,2.5835,6.644,2.342,229.1,1.916
1983-01-14,1.011531459,0.632511069,1.2224,2.593,6.675,2.355,230.5,1.934
1983-01-17,1.010815728,0.629326621,1.2223,2.602,6.684,2.3583,229.6,1.9335
1983-01-18,1.015640869,0.634517766,1.2265,2.633,6.7805,2.393,232.15,1.964
1983-01-19,1.019367992,0.635324015,1.2252,2.645,6.846,2.414,234.95,1.976
1983-01-20,1.020616452,0.636132316,1.225,2.654,6.867,2.4225,235.3,1.978
1983-01-21,1.021972407,0.637958533,1.2283,2.68,6.92,2.442,236.35,1.991
1983-01-24,1.027432446,0.64913989,1.2322,2.698,6.978,2.4645,240.2,2.025
1983-01-25,1.02145046,0.649857031,1.236,2.6595,6.862,2.4215,235.85,1.9905
1983-01-26,1.025641026,0.645994832,1.2373,2.668,6.873,2.426,235.35,1.9875
1983-01-27,1.025641026,0.650829808,1.2356,2.669,6.875,2.4265,235.85,1.988
1983-01-28,1.027538019,0.650956907,1.236,2.673,6.9025,2.432,236.4,1.991
1983-01-31,1.033378113,0.657808183,1.2367,2.708,6.994,2.465,239.85,2.015
1983-02-01,1.033271337,0.656383328,1.2353,2.702,6.984,2.464,239.4,2.0155
1983-02-02,1.037882719,0.660720185,1.2384,2.735,7.07,2.4945,242.2,2.0485
1983-02-03,1.035732781,0.655952771,1.2334,2.7085,6.995,2.466,238.85,2.0185
1983-02-04,1.037344398,0.655952771,1.2285,2.718,7.021,2.476,240.3,2.036
1983-02-07,1.034661148,0.651890482,1.2248,2.695,6.948,2.4505,237.45,2.019
1983-02-08,1.031991744,0.650829808,1.2247,2.6925,6.932,2.443,237.45,2.0185
1983-02-09,1.030715316,0.648929267,1.226,2.6815,6.897,2.431,236.6,2.021
1983-02-10,1.030715316,0.645577792,1.2272,2.665,6.834,2.4105,235.1,2.012
1983-02-11,1.030290542,0.64913989,1.2252,2.657,6.8215,2.406,234.7,2.006
1983-02-14,1.031246777,0.64998375,1.2245,2.6645,6.837,2.413,234.8,2.0065
1983-02-15,1.031034127,0.648929267,1.2241,2.66,6.835,2.41,234.1,1.9995
1983-02-16,1.029866117,0.644745326,1.2235,2.64,6.77,2.388,232.6,1.9785
1983-02-17,1.032098256,0.647878199,1.2246,2.651,6.797,2.397,233.2,1.9915
1983-02-18,1.032737788,0.647878199,1.2247,2.651,6.801,2.3972,233.6,1.997
1983-02-22,1.037344398,0.657246139,1.2259,2.6635,6.837,2.4095,233.8,2.019
1983-02-23,1.039392994,0.652315721,1.2301,2.6705,6.866,2.418,235.05,2.036
1983-02-24,1.040041602,0.654664484,1.2282,2.664,6.83,2.4085,234.2,2.0245
1983-02-25,1.040582726,0.654878847,1.2282,2.67,6.85,2.4145,235.05,2.032
1983-02-28,1.047668937,0.661594443,1.229,2.692,6.9,2.434,237.85,2.0625
1983-03-01,1.053185887,0.664672649,1.2279,2.7,6.928,2.4425,239,2.0675
1983-03-02,1.052410019,0.664451827,1.2254,2.6885,6.895,2.4315,237.3,2.0545
1983-03-03,1.05374078,0.661157025,1.2228,2.683,6.877,2.425,236.4,2.0545
1983-03-04,1.056524036,0.661813369,1.2232,2.654,6.815,2.4025,235.8,2.043
1983-03-07,1.054296257,0.6592827,1.2229,2.644,6.7875,2.3885,235.7,2.045
1983-03-08,1.171646163,0.666888963,1.2246,2.667,6.835,2.406,238.7,2.0625
1983-03-09,1.17260788,0.665557404,1.2276,2.6665,6.8775,2.4065,237.7,2.062
1983-03-10,1.16509379,0.661506913,1.2254,2.65,6.98,2.3937,237.05,2.052
1983-03-11,1.165501166,0.665468823,1.2265,2.653,6.92,2.399,238.45,2.072
1983-03-14,1.14246544,0.662690524,1.2272,2.643,6.73,2.384,237.5,2.0635
1983-03-15,1.143379831,0.660501982,1.2243,2.653,6.75,2.388,237.25,2.052
1983-03-16,1.14416476,0.662251656,1.2223,2.641,6.835,2.381,237.25,2.05
1983-03-17,1.145475372,0.665646009,1.2231,2.657,6.91,2.3875,239.1,2.061
1983-03-18,1.152073733,0.672268908,1.2258,2.656,6.92,2.396,240.3,2.067
1983-03-21,1.153402537,0.680040802,1.2241,2.689,7.246,2.417,240.85,2.08
1983-03-22,1.153269519,0.678886626,1.2243,2.698,7.25,2.418,239.4,2.078
1983-03-23,1.153402537,0.685871056,1.2276,2.7155,7.2675,2.4245,238.8,2.087
1983-03-24,1.150747986,0.684088111,1.2271,2.719,7.259,2.4218,237.25,2.071
1983-03-25,1.152870648,0.684931507,1.2272,2.7115,7.246,2.417,237.1,2.065
1983-03-28,1.155668554,0.687521485,1.2313,2.736,7.297,2.434,240.1,2.0855
1983-03-29,1.155802127,0.687616035,1.2305,2.7365,7.286,2.431,240.05,2.0815
1983-03-30,1.155001155,0.68189567,1.2306,2.7265,7.2775,2.4275,239.8,2.084
1983-03-31,1.157139551,0.674536256,1.2341,2.731,7.281,2.431,239,2.0855
1983-04-01,1.156737999,0.676589986,1.2367,2.73,7.28,2.427,239.6,2.0875
1983-04-04,1.155802127,0.671817266,1.2379,2.725,7.25,2.4185,239,2.072
1983-04-05,1.154734411,0.663878377,1.2362,2.726,7.25,2.418,237.65,2.0515
1983-04-06,1.153668666,0.659195781,1.2346,2.719,7.233,2.4125,237.05,2.045
1983-04-07,1.15446779,0.665114732,1.236,2.722,7.245,2.4165,237.9,2.05
1983-04-08,1.155401502,0.664451827,1.2352,2.7335,7.278,2.427,239.3,2.058
1983-04-11,1.152737752,0.655179192,1.233,2.729,7.265,2.4225,237.95,2.051
1983-04-12,1.152604887,0.648298217,1.2318,2.7325,7.27,2.4247,238.05,2.0445
1983-04-13,1.153668666,0.650829808,1.2343,2.7505,7.318,2.4415,238.5,2.056
1983-04-14,1.152073733,0.649266329,1.2333,2.751,7.321,2.4425,238.25,2.049
1983-04-15,1.150747986,0.645661157,1.233,2.745,7.305,2.437,237.6,2.04
1983-04-18,1.150615579,0.64061499,1.2368,2.771,7.37,2.459,237.8,2.0605
1983-04-19,1.150218542,0.645369474,1.2376,2.7585,7.3425,2.4495,237.05,2.064
1983-04-20,1.151675688,0.648508431,1.2344,2.772,7.3805,2.4612,237.38,2.073
1983-04-21,1.150350857,0.646203554,1.2293,2.765,7.36,2.4555,236.4,2.0635
1983-04-22,1.151012891,0.64808814,1.227,2.7568,7.3385,2.4472,236.85,2.061
1983-04-25,1.149425287,0.637755102,1.2258,2.755,7.331,2.4449,236.25,2.0555
1983-04-26,1.151808339,0.636942675,1.228,2.7645,7.348,2.4507,237.35,2.057
1983-04-27,1.150483203,0.637755102,1.2276,2.7615,7.3425,2.4485,236.25,2.0525
1983-04-28,1.152604887,0.641354541,1.2271,2.776,7.3875,2.464,238.2,2.068
1983-04-29,1.153269519,0.642137032,1.2262,2.776,7.396,2.4665,238.3,2.073
1983-05-02,1.152073733,0.636658815,1.2239,2.7625,7.383,2.4615,237.6,2.0685
1983-05-03,1.151410478,0.633633253,1.226,2.7635,7.405,2.458,237.65,2.0678
1983-05-04,1.147973826,0.633432571,1.2256,2.751,7.384,2.447,236.25,2.057
1983-05-05,1.147446931,0.633713561,1.2243,2.7515,7.364,2.4435,235.2,2.0535
1983-05-06,1.147842057,0.633312223,1.227,2.746,7.36,2.4415,234.7,2.053
1983-05-09,1.145737855,0.637755102,1.2265,2.744,7.343,2.4352,232.65,2.039
1983-05-10,1.145737855,0.639181847,1.2268,2.7478,7.362,2.4435,232.5,2.042
1983-05-11,1.138692781,0.637755102,1.2257,2.742,7.33,2.437,230.9,2.024
1983-05-12,1.133658315,0.637714431,1.2265,2.745,7.339,2.4405,231.5,2.0225
1983-05-13,1.129943503,0.638365784,1.2271,2.751,7.36,2.443,231.3,2.023
1983-05-16,1.128795575,0.64082025,1.2288,2.7705,7.413,2.462,233.3,2.043
1983-05-17,1.131861913,0.643500644,1.231,2.766,7.403,2.4617,233.4,2.048
1983-05-18,1.131861913,0.641642605,1.2311,2.7705,7.409,2.4645,232.75,2.023
1983-05-19,1.13430127,0.643997939,1.233,2.783,7.443,2.4785,234.4,2.0695
1983-05-20,1.133658315,0.642590927,1.2335,2.7845,7.436,2.4775,234.1,2.0785
1983-05-23,1.134558657,0.642590927,1.2344,2.7945,7.455,2.485,235.4,2.0785
1983-05-24,1.134429949,0.637877145,1.2351,2.802,7.483,2.494,236.6,2.0825
1983-05-25,1.133786848,0.630755645,1.2325,2.799,7.471,2.4897,236.3,2.073
1983-05-26,1.133144476,0.624219725,1.233,2.8075,7.483,2.4947,236.55,2.0745
1983-05-27,1.132502831,0.624297665,1.2306,2.8275,7.5425,2.5145,237.97,2.085
1983-05-31,1.134944955,0.624804749,1.23,2.839,7.573,2.5245,238.85,2.096
1983-06-01,1.136105431,0.628930818,1.231,2.8615,7.669,2.548,239.85,2.109
1983-06-02,1.133786848,0.632271118,1.2296,2.8535,7.6425,2.5405,238.35,2.104
1983-06-03,1.135589371,0.638977636,1.2323,2.8545,7.652,2.543,239,2.1085
1983-06-06,1.136363636,0.634517766,1.2344,2.88,7.657,2.565,240.5,2.1205
1983-06-07,1.137656428,0.636132316,1.2354,2.88,7.716,2.5685,240.35,2.13
1983-06-08,1.138952164,0.637104995,1.2357,2.88,7.725,2.5677,241.38,2.1315
1983-06-09,1.141291942,0.63339245,1.2343,2.8775,7.715,2.565,242.7,2.129
1983-06-10,1.14064104,0.636739892,1.2339,2.8665,7.695,2.556,242.18,2.127
1983-06-13,1.139731023,0.644246875,1.235,2.862,7.685,2.5535,242.55,2.127
1983-06-14,1.143772161,0.65681445,1.2364,2.872,7.716,2.565,243.05,2.135
1983-06-15,1.143249114,0.657030223,1.2375,2.873,7.716,2.5675,242.45,2.1375
1983-06-16,1.141552511,0.654878847,1.235,2.8545,7.674,2.5555,240.55,2.1245
1983-06-17,1.14246544,0.656598818,1.232,2.856,7.7025,2.5585,239.9,2.1185
1983-06-20,1.141813199,0.652741514,1.2311,2.8465,7.654,2.5455,239.25,2.105
1983-06-21,1.141422212,0.655307995,1.2293,2.8515,7.668,2.5495,239.6,2.1105
1983-06-22,1.139341461,0.653381248,1.2277,2.8215,7.5825,2.5217,237.4,2.0815
1983-06-23,1.138563133,0.648929267,1.232,2.8222,7.595,2.524,237.5,2.0845
1983-06-24,1.138044839,0.647039793,1.2325,2.825,7.596,2.526,237.3,2.0865
1983-06-27,1.142595978,0.650406504,1.2304,2.839,7.6095,2.5325,239.4,2.096
1983-06-28,1.141813199,0.652528548,1.2295,2.85,7.63,2.54,238.8,2.0965
1983-06-29,1.142857143,0.654578779,1.2287,2.8515,7.642,2.544,239.35,2.106
1983-06-30,1.14246544,0.652315721,1.2276,2.8465,7.625,2.541,239.28,2.1025
1983-07-01,1.141291942,0.653167864,1.227,2.8455,7.635,2.5413,239.15,2.106
1983-07-05,1.144557628,0.654236179,1.2308,2.8765,7.709,2.5685,240.7,2.129
1983-07-06,1.144819691,0.649561546,1.2309,2.8765,7.711,2.5676,239.5,2.125
1983-07-07,1.146394589,0.64977258,1.2317,2.883,7.736,2.577,240.85,2.1315
1983-07-08,1.145081873,0.64871878,1.2313,2.8845,7.744,2.578,241.35,2.129
1983-07-11,1.145475372,0.651890482,1.2316,2.894,7.77,2.5857,241.65,2.13
1983-07-12,1.146131805,0.65295462,1.2319,2.896,7.786,2.5882,240.65,2.117
1983-07-13,1.147052076,0.65368022,1.2327,2.8875,7.773,2.5848,239.8,2.1125
1983-07-14,1.146131805,0.654450262,1.2327,2.881,7.75,2.5782,240.1,2.115
1983-07-15,1.148765078,0.659413122,1.2341,2.9055,7.8175,2.5985,241.25,2.1285
1983-07-18,1.148105626,0.65802461,1.2328,2.9045,7.806,2.5968,240.8,2.122
1983-07-19,1.145081873,0.658804928,1.233,2.9,7.793,2.592,240.8,2.1185
1983-07-20,1.142857143,0.656167979,1.2327,2.8815,7.747,2.577,239.3,2.0995
1983-07-21,1.13662196,0.655737705,1.2334,2.8915,7.764,2.582,239.6,2.0975
1983-07-22,1.137268282,0.657678395,1.2343,2.9,7.789,2.592,240.25,2.107
1983-07-25,1.135976372,0.657246139,1.2339,2.9165,7.831,2.607,240.55,2.115
1983-07-26,1.137656428,0.655737705,1.2328,2.919,7.849,2.6108,240.6,2.112
1983-07-27,1.136234519,0.654664484,1.2332,2.935,7.888,2.6245,240.87,2.115
1983-07-28,1.13481616,0.655608733,1.232,2.934,7.8985,2.6293,240.8,2.123
1983-07-29,1.136234519,0.657894737,1.234,2.9585,7.96,2.6485,241.75,2.1345
1983-08-01,1.137656428,0.662690524,1.2344,2.994,8.055,2.679,243.7,2.155
1983-08-02,1.139211666,0.663481953,1.2355,2.9715,8,2.661,243.15,2.141
1983-08-03,1.141161703,0.664098818,1.2334,2.9738,8.006,2.6613,243.25,2.154
1983-08-04,1.141813199,0.672268908,1.2338,2.987,8.0325,2.67,243.6,2.1605
1983-08-05,1.143379831,0.673400673,1.2362,3,8.0775,2.682,243.9,2.1705
1983-08-08,1.143510577,0.670690812,1.2363,3.0125,8.113,2.6956,244.25,2.1785
1983-08-09,1.141291942,0.669344043,1.2353,3.006,8.093,2.6895,243.98,2.1775
1983-08-10,1.144426642,0.675219446,1.2369,3.047,8.198,2.7248,245.8,2.1955
1983-08-11,1.147315282,0.676041103,1.2375,3.057,8.227,2.7348,246.35,2.192
1983-08-12,1.147446931,0.674991563,1.2372,3.0475,8.19,2.724,247.05,2.1845
1983-08-15,1.143902997,0.67001675,1.2358,3.034,8.153,2.711,246.9,2.1685
1983-08-16,1.135589371,0.663349917,1.2333,2.9835,8.0085,2.662,243.15,2.1415
1983-08-17,1.134558657,0.660283922,1.2331,2.956,7.9425,2.6405,243.6,2.141
1983-08-18,1.13058225,0.656469507,1.2336,2.95,7.9275,2.6348,242.98,2.145
1983-08-19,1.131990038,0.659195781,1.234,2.9715,7.985,2.6555,244,2.155
1983-08-22,1.128668172,0.654450262,1.2323,2.9465,7.921,2.635,243.1,2.1415
1983-08-23,1.125619091,0.653253201,1.2305,2.9405,7.922,2.6285,243.25,2.138
1983-08-24,1.128668172,0.657981313,1.2299,2.95,7.935,2.636,242.9,2.1465
1983-08-25,1.125872551,0.664010624,1.2295,2.959,7.948,2.6395,243.2,2.146
1983-08-26,1.133272892,0.664672649,1.2305,2.984,8.0125,2.663,245.65,2.171
1983-08-29,1.136105431,0.666222518,1.2313,3,8.063,2.68,246.15,2.1792
1983-08-30,1.137397634,0.667200427,1.2322,3.0075,8.091,2.688,246.25,2.1845
1983-08-31,1.138692781,0.669344043,1.234,3.019,8.115,2.697,246.45,2.187
1983-09-01,1.140510949,0.667824229,1.2334,3.0125,8.11,2.696,246.5,2.1885
1983-09-02,1.141291942,0.668896321,1.2329,3.014,8.11,2.6955,246.8,2.19
1983-09-06,1.13960114,0.667334001,1.2308,2.9995,8.07,2.6805,245.85,2.1775
1983-09-07,1.140771161,0.6709158,1.2318,3.0045,8.092,2.688,245.7,2.181
1983-09-08,1.141031492,0.670151454,1.2308,2.995,8.069,2.677,244.6,2.174
1983-09-09,1.1368804,0.669344043,1.2317,2.9925,8.0425,2.6725,244.55,2.1695
1983-09-12,1.128540797,0.666222518,1.2309,2.976,8.016,2.6607,243.42,2.164
1983-09-13,1.126887537,0.669568129,1.2323,2.998,8.0975,2.68,244.2,2.1795
1983-09-14,1.128795575,0.67114094,1.2338,3.0045,8.11,2.6867,245.3,2.185
1983-09-15,1.126760563,0.668002672,1.234,2.9955,8.088,2.6795,244.65,2.178
1983-09-16,1.128540797,0.665778961,1.2338,2.9835,8.05,2.667,243.55,2.165
1983-09-19,1.125492403,0.662690524,1.2325,2.9775,8.037,2.658,241.7,2.153
1983-09-20,1.123721766,0.663129973,1.2328,2.9855,8.0675,2.6685,242.5,2.159
1983-09-21,1.121076233,0.664010624,1.2324,2.982,8.059,2.6665,242.25,2.161
1983-09-22,1.119695443,0.667779633,1.2337,3.0015,8.111,2.6825,242.8,2.1715
1983-09-23,1.117568172,0.665468823,1.2319,2.966,8.03,2.6525,239.6,2.145
1983-09-26,1.113089938,0.665247472,1.2324,2.961,8.0275,2.646,238.05,2.145
1983-09-27,1.1149515,0.667779633,1.233,2.966,8.043,2.6505,237.9,2.1385
1983-09-28,1.113957892,0.667022412,1.2331,2.9615,8.022,2.6455,236.9,2.133
1983-09-29,1.114827202,0.666888963,1.2328,2.954,8.009,2.641,236.8,2.1306
1983-09-30,1.114702932,0.667690459,1.233,2.9415,7.995,2.6315,235.65,2.12
1983-10-03,1.113709767,0.674081564,1.2325,2.933,7.978,2.623,234.15,2.113
1983-10-04,1.111481605,0.677966102,1.2327,2.9415,8.012,2.6275,234.1,2.1175
1983-10-05,1.104728237,0.671591672,1.2313,2.913,7.938,2.596,232.9,2.1015
1983-10-06,1.095410231,0.671005838,1.2304,2.9005,7.925,2.5805,232.4,2.0945
1983-10-07,1.093852549,0.662690524,1.2299,2.881,7.8725,2.5673,230.85,2.087
1983-10-11,1.092179991,0.663129973,1.232,2.899,7.915,2.5873,232.05,2.1035
1983-10-12,1.096491228,0.664893617,1.233,2.9305,7.99,2.6135,234.28,2.123
1983-10-13,1.097453907,0.666888963,1.2326,2.9185,7.965,2.6046,233.15,2.1155
1983-10-14,1.09733348,0.66693344,1.2329,2.93,7.998,2.618,232.8,2.121
1983-10-17,1.090274749,0.666444518,1.232,2.9175,7.9545,2.603,232.95,2.1103
1983-10-18,1.090393632,0.666444518,1.2313,2.9025,7.905,2.5842,232.3,2.098
1983-10-19,1.090988436,0.66653336,1.2313,2.9065,7.9025,2.585,232.65,2.0995
1983-10-20,1.091107474,0.667645881,1.2315,2.91,7.915,2.5888,232.5,2.104
1983-10-21,1.085069444,0.665867626,1.2312,2.9075,7.9,2.5828,232.38,2.101
1983-10-24,1.088139282,0.667779633,1.2326,2.932,7.972,2.61,233.5,2.1208
1983-10-25,1.087784184,0.666800027,1.2325,2.9247,7.948,2.6042,232.45,2.1145
1983-10-26,1.089918256,0.667556742,1.2326,2.939,7.977,2.6175,232.95,2.123
1983-10-27,1.089561996,0.669254451,1.2325,2.938,7.985,2.619,232.6,2.1245
1983-10-28,1.088613107,0.668896321,1.2325,2.94,7.986,2.6205,232.7,2.1295
1983-10-31,1.09469075,0.668806849,1.2326,2.947,8.013,2.6315,234.05,2.143
1983-11-01,1.094930472,0.673174015,1.2333,2.9735,8.078,2.6545,234.77,2.1615
1983-11-02,1.09469075,0.672449734,1.233,2.964,8.046,2.6452,234.45,2.1505
1983-11-03,1.09301563,0.672494956,1.2332,2.9765,8.0825,2.6585,234.35,2.158
1983-11-04,1.097694841,0.672043011,1.2344,2.9915,8.112,2.6708,236.65,2.17
1983-11-07,1.097935881,0.673174015,1.2355,3.004,8.136,2.6795,237,2.177
1983-11-09,1.095890411,0.673627484,1.2355,2.9905,8.122,2.6675,235.4,2.1675
1983-11-10,1.090631476,0.670690812,1.2347,2.978,8.09,2.658,234.45,2.152
1983-11-14,1.088613107,0.673854447,1.2357,2.9955,8.138,2.6763,234.65,2.163
1983-11-15,1.085187195,0.67335533,1.2365,2.9975,8.143,2.6775,234.45,2.1634
1983-11-16,1.087429317,0.674308833,1.2367,3.006,8.166,2.6865,235.4,2.1665
1983-11-17,1.090512541,0.676452682,1.2375,3.0225,8.199,2.6975,236.25,2.183
1983-11-18,1.089561996,0.680503573,1.2381,3.0275,8.2245,2.7045,235.95,2.1865
1983-11-21,1.088257699,0.682593857,1.2382,3.026,8.213,2.701,235.2,2.183
1983-11-22,1.085894234,0.678426052,1.2367,3.02,8.198,2.6885,234.5,2.1695
1983-11-23,1.086366105,0.681431005,1.2377,3.031,8.23,2.7025,235.05,2.179
1983-11-25,1.092657343,0.685166153,1.2401,3.0375,8.247,2.712,235.1,2.1815
1983-11-28,1.09469075,0.685541921,1.2402,3.039,8.244,2.7122,234.85,2.177
1983-11-29,1.097213079,0.684931507,1.2406,3.043,8.254,2.7152,234.6,2.1815
1983-11-30,1.093254619,0.683526999,1.2392,3.0245,8.204,2.699,232.5,2.1615
1983-12-01,1.075268817,0.685965153,1.24,3.0255,8.215,2.702,232.53,2.163
1983-12-02,1.090512541,0.686247598,1.2444,3.0365,8.244,2.7115,233.4,2.174
1983-12-05,1.100836636,0.691802145,1.2457,3.071,8.335,2.744,235.2,2.19
1983-12-06,1.100715465,0.689417442,1.2438,3.0625,8.307,2.735,234.3,2.1865
1983-12-07,1.101685579,0.694927033,1.2445,3.0615,8.295,2.7355,234.05,2.1905
1983-12-08,1.112966055,0.693721818,1.2449,3.065,8.3055,2.7345,234.3,2.194
1983-12-09,1.100110011,0.696864111,1.2492,3.085,8.366,2.752,236.9,2.2115
1983-12-12,1.098901099,0.698958552,1.2481,3.0852,8.386,2.753,236.65,2.212
1983-12-13,1.109262341,0.705965408,1.2507,3.1085,8.454,2.771,236.25,2.22
1983-12-14,1.121076233,0.706713781,1.2508,3.1065,8.4525,2.7665,235.08,2.2125
1983-12-15,1.113585746,0.703482237,1.2493,3.1105,8.45,2.772,234.9,2.2135
1983-12-16,1.119820829,0.706713781,1.2511,3.116,8.468,2.7767,235.5,2.216
1983-12-19,1.137656428,0.705119165,1.2501,3.1135,8.454,2.772,236.1,2.2115
1983-12-20,1.13960114,0.704721635,1.2488,3.11,8.45,2.7675,234.8,2.208
1983-12-21,1.128668172,0.702987698,1.2491,3.114,8.46,2.769,234.7,2.2105
1983-12-22,1.109262341,0.700770848,1.2477,3.11,8.459,2.7685,234.05,2.2115
1983-12-23,1.111111111,0.698567936,1.246,3.098,8.435,2.759,233.9,2.198
1983-12-27,1.111111111,0.698324022,1.2451,3.096,8.435,2.7558,233.8,2.19
1983-12-28,1.112594571,0.69637883,1.2461,3.095,8.4165,2.7515,233.4,2.189
1983-12-29,1.115448968,0.690846287,1.245,3.0665,8.34,2.7285,232.2,2.184
1983-12-30,1.115448968,0.688942473,1.2445,3.062,8.335,2.725,231.7,2.179
1984-01-03,1.114206128,0.699937006,1.2461,3.1,8.445,2.7605,232.45,2.2165
1984-01-04,1.114206128,0.705566923,1.249,3.1275,8.51,2.788,233.42,2.233
1984-01-05,1.111728738,0.707964602,1.2496,3.138,8.535,2.798,232.7,2.2315
1984-01-06,1.099505223,0.710732054,1.2497,3.15,8.574,2.8107,232.7,2.2383
1984-01-09,1.097935881,0.712859994,1.2523,3.1755,8.64,2.829,233.3,2.252
1984-01-10,1.100473203,0.71306332,1.2518,3.162,8.597,2.814,233.45,2.2355
1984-01-11,1.109508488,0.716178472,1.2523,3.189,8.691,2.8395,234.45,2.253
1984-01-12,1.106806862,0.715256419,1.2499,3.1885,8.6875,2.8395,234.87,2.25
1984-01-13,1.101928375,0.709219858,1.2473,3.159,8.595,2.808,233.4,2.2275
1984-01-16,1.104362231,0.704473406,1.2448,3.1472,8.557,2.798,233.3,2.222
1984-01-17,1.107419712,0.708968451,1.2481,3.1595,8.59,2.8085,234.28,2.2365
1984-01-18,1.11049417,0.707213579,1.2485,3.159,8.574,2.803,233.6,2.2325
1984-01-19,1.110124334,0.705218618,1.2466,3.1425,8.545,2.7925,233.35,2.223
1984-01-20,1.108401685,0.714030703,1.2472,3.1715,8.63,2.8205,234.5,2.2405
1984-01-23,1.106806862,0.712301446,1.2458,3.167,8.595,2.812,233.85,2.237
1984-01-24,1.104362231,0.714796283,1.2475,3.1775,8.6375,2.826,234.35,2.247
1984-01-25,1.100715465,0.71392875,1.2479,3.1765,8.6325,2.823,234.2,2.244
1984-01-26,1.097694841,0.711237553,1.2466,3.1615,8.61,2.811,234.1,2.2383
1984-01-27,1.091941472,0.712504453,1.2482,3.1745,8.63,2.821,234.28,2.246
1984-01-30,1.090274749,0.710530055,1.2486,3.165,8.6,2.8117,234.58,2.2415
1984-01-31,1.090274749,0.713673994,1.2493,3.1735,8.616,2.8165,234.67,2.253
1984-02-01,1.08577633,0.709219858,1.2473,3.146,8.5465,2.792,234.25,2.235
1984-02-02,1.083188908,0.702987698,1.246,3.113,8.48,2.76,233.6,2.2175
1984-02-03,1.085187195,0.69881202,1.2464,3.09,8.4175,2.7355,232.7,2.197
1984-02-06,1.085187195,0.702987698,1.2453,3.094,8.414,2.743,233.1,2.213
1984-02-07,1.08483402,0.708867938,1.2477,3.12,8.484,2.7655,234.5,2.235
1984-02-08,1.077818495,0.70781427,1.2463,3.106,8.46,2.7535,234.15,2.2295
1984-02-09,1.073537305,0.703729768,1.2461,3.106,8.4225,2.7375,233.88,2.2275
1984-02-10,1.074922068,0.707063565,1.2463,3.09,8.4435,2.7415,234.6,2.24
1984-02-14,1.069861988,0.700280112,1.2476,3.07,8.392,2.722,233.95,2.223
1984-02-15,1.064962726,0.692281066,1.245,3.0175,8.225,2.6672,233.2,2.197
1984-02-16,1.059097649,0.691562932,1.2465,3.024,8.24,2.6735,232.85,2.1925
